"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 06/10/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,488 Crashes containing 3,009 Units and 3,851 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-03-01 00:00 and 2024-04-01 00:00"
"County Is Equal To TRAVIS"


"Crash ID","$1000 Damage to Any One Person's Property","Charge","Citation","Person Age","Person Airbag Deployed","Person Alcohol Result","Person Alcohol Specimen Type Taken","Person Blood Alcohol Content Test Result","Person Death Count","Person Drug Specimen Type","Person Drug Test Result","Person Ejected","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Non-Suspected Serious Injury Count","Person Not Injured Count","Person Number","Person Possible Injury Count","Person Restraint Used","Person Suspected Serious Injury Count","Person Time of Death","Person Total Injury Count","Person Type","Person Unknown Injury Count","Physical Location of An Occupant","Solicitation"
"20104797","Yes","DWI","240900164","23","1 - NOT DEPLOYED","1 - POSITIVE","1 - BREATH","0.24","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","1"
"20104797","Yes","NO CHARGES","No Data","No Data","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","99 - UNKNOWN","0","No Data","0","99 - UNKNOWN","0","99 - UNKNOWN","0"
"20104898","Yes","DRIVING WHILE INTOXICATED","240900197","32","5 - DEPLOYED, MULTIPLE","No Data","4 - REFUSED","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104898","Yes","NO CHARGES","No Data","37","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104899","Yes","DWI ABOVE .15","No Data","23","1 - NOT DEPLOYED","1 - POSITIVE","1 - BREATH","0.177","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104899","Yes","NO CHARGES","No Data","40","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104901","Yes","NO CHARGES","No Data","49","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104901","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104901","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20104901","Yes","NO CHARGES","No Data","19","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104901","Yes","NO CHARGES","No Data","19","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104901","Yes","NO CHARGES","No Data","53","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104901","Yes","NO CHARGES","No Data","49","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","2","1","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104902","Yes","NO CHARGES","No Data","35","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104902","Yes","NO CHARGES","No Data","35","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104903","Yes","NO CHARGES","No Data","72","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104903","Yes","NO CHARGES","No Data","40","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104903","Yes","NO CHARGES","No Data","14","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104903","Yes","NO CHARGES","No Data","9","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER","0"
"20104903","Yes","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104903","Yes","NO CHARGES","No Data","15","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104903","Yes","NO CHARGES","No Data","13","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER","0"
"20104903","Yes","NO CHARGES","No Data","24","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104903","Yes","NO CHARGES","No Data","25","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104903","Yes","NO CHARGES","No Data","37","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104903","Yes","NO CHARGES","No Data","37","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104903","Yes","NO CHARGES","No Data","58","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER","0"
"20104905","Yes","FAIL TO YIELD ROW LEFT TURN","E17181297","17","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104905","Yes","FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY","E17181298","31","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104992","Yes","NO CHARGES","No Data","43","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104993","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104993","Yes","NO CHARGES","No Data","28","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104993","Yes","NO CHARGES","No Data","71","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104993","Yes","NO CHARGES","No Data","21","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104993","Yes","NO CHARGES","No Data","No Data","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","No Data","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104995","Yes","FAILED TO YIELD RIGH-OF-WAY T-INTERSECTION","E17641019","32","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104995","Yes","NO DL/FTMFR","E17641018","22","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104997","Yes","NO CHARGES","No Data","25","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104997","Yes","NO CHARGES","No Data","26","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","2","1","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104997","Yes","NO CHARGES","No Data","8","97 - NOT APPLICABLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER","0"
"20104997","Yes","NO CHARGES","No Data","48","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104997","Yes","NO CHARGES","No Data","45","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20104998","No","NO CHARGES","No Data","38","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104998","No","FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","E17913013","64","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20104999","Yes","NO CHARGES","No Data","27","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20105000","Yes","FAIL TO YIELD RIGHT OF WAY INTERSECTION NO DEVICE","E17929031","66","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20105000","Yes","NO CHARGES","No Data","45","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","2 - WORN, DAMAGED","C - POSSIBLE INJURY","0","0","1","1","97 - NOT APPLICABLE","0","No Data","1","5 - DRIVER OF MOTORCYCLE TYPE VEHICLE","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20105003","Yes","NO CHARGES","No Data","73","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20105004","Yes","DWI","No Data","25","1 - NOT DEPLOYED","1 - POSITIVE","1 - BREATH","0.135","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20105006","No","NO CHARGES","No Data","25","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20105006","No","NO CHARGES","No Data","49","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20105006","No","NO CHARGES","No Data","22","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20106515","Yes","NONE","No Data","44","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20106515","Yes","NONE","No Data","44","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20106515","Yes","NONE","No Data","76","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20106515","Yes","NONE","No Data","77","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20107810","Yes","AMC NO DRIVERS LICENSE, FAILED TO YIELD RIGHT OF WAY PRIVATE DRIVE","E18314075, E18314075","21","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","1","1","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20107810","Yes","NO CHARGES","No Data","28","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20107810","Yes","NO CHARGES","No Data","24","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER","0"
"20107810","Yes","NO CHARGES","No Data","3","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","4","1","4 - CHILD SEAT, FACING FORWARD","0","No Data","1","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20107810","Yes","NO CHARGES","No Data","19","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20107810","Yes","NO CHARGES","No Data","18","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20109224","Yes","NO CHARGES","No Data","17","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","1"
"20110884","Yes","EVADING ARREST IN A MV","2403-0585","30","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","96 - NONE","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20114784","Yes","NO CHARGES","No Data","29","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20114784","Yes","NO CHARGES","No Data","20","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20114784","Yes","NO CHARGES","No Data","0","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","5 - CHILD SEAT, FACING REAR","0","No Data","0","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20114806","No","FAILURE TO STOP AND PROVIDE INFORMATION","No Data","No Data","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20114806","No","NO CHARGES","No Data","21","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
